code,isMalicious
"static void   G1  (  )    {  if   ( stATIC_CONST_FALSE )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void   G2  (  )    {  if   ( stATIC_CONST_TRUE )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( staticFalse )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticTrue )    {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void   G1  (  )    {  if   ( stATIC_CONST_FIVE!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void   G2  (  )    {  if   ( stATIC_CONST_FIVE == 5 )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( staticFive!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticFive == 5 )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( staticReturnsFalse  (  )   )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticReturnsTrue  (  )   )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( gloBAL_CONST_FALSE )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( gloBAL_CONST_TRUE )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalFalse )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalTrue )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalReturnsFalse  (  )   )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalReturnsTrue  (  )   )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalReturnsTrueOrFalse  (  )   )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( gloBAL_CONST_FIVE!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( gloBAL_CONST_FIVE == 5 )   {   {  */ char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalFive!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalFive == 5 )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  switch  ( 5 )   {  case 6: print Line   (  "" 0 ,  fixed string ""  )  ; break ; default:  {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }  break ;  }   } ",Benign Code
"static void  G2  (  )    {  switch  ( 6 )   {  case 6:  {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; print Line   (  "" Please enter a string:  ""  )  ; if   ( fgets  ( data ,  100 ,  stdin )   ==  NULL )   {  print Line   (  "" fgets failed! ""  )  ; exit  ( 1 )  ;  }  print Line  ( data )  ;  }  break ; default: print Line   (  "" 0 ,  fixed string ""  )  ; break ;  }   } ",Benign Code
"static void  G1  (  )    {  goto sink ; sink:  {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {   int  k ; for  ( k  =  0 ; k < 1 ; k++ )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  while  ( 1 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }  break ;  }   } ",Benign Code
"static void  G1  (  )    {  switch  ( 5 )   {  case 6: print Line   (  "" 0 ,  fixed string ""  )  ; break ; default:  {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }  break ;  }   } ",Benign Code
"static void  G2  (  )    {  switch  ( 6 )   {  case 6:  {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }  break ; default: print Line   (  "" 0 ,  fixed string ""  )  ; break ;  }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalFive!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalFive == 5 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( gloBAL_CONST_FIVE!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( gloBAL_CONST_FIVE == 5 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalReturnsFalse  (  )   )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalReturnsTrue  (  )   )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( globalFalse )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( globalTrue )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( gloBAL_CONST_FALSE )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( gloBAL_CONST_TRUE )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( staticReturnsFalse  (  )   )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticReturnsTrue  (  )   )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( staticFive!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticFive == 5 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( stATIC_CONST_FIVE!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void   G2  (  )    {  if   ( stATIC_CONST_FIVE == 5 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( 0 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( 5!= 5 )   {   }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   }  ",Benign Code
"static void  G2  (  )    {  if   ( 5 == 5 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void   G1  (  )    {  if   ( stATIC_CONST_FALSE )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void   G2  (  )    {  if   ( stATIC_CONST_TRUE )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   }  ",Benign Code
"static void  G1  (  )    {  if   ( staticFalse )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( staticTrue )    {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   }  ",Benign Code
"static void  G1  (  )    {  if   ( globalReturnsTrueOrFalse  (  )   )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )    ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( 0 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )   ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( 1 )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )   ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G1  (  )    {  goto sink ; sink:  {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data_Value  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data_Value )   ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {   int  k ; for  ( k  =  0 ; k < 1 ; k++ )   {   {  wchar_t dataBuffer  [ 100 ]    =  L ""  ""  ; wchar_t * data  =  dataBuffer ; if   ( swscanf  ( SRC ,  L "" %99s\0 ""  ,  data )   ==  EOF )  )   {  print Line   (  "" fgetws failed! ""  )  ;  }   }   }   } ",Benign Code
